[Service ID]	[WSDL Address]	[Service Provider]	[IP Address]	[Country]	[Continent]	[AS]	[Latitude]	[Longitude]	 [Region]	[City]
2003	http://www.ibi.vu.nl/programs/domainationwww/domaination.wsdl	vu.nl	62.112.242.16	Netherlands	Europe	AS29311 ASP4all Hosting B.V.	52.3	5.23	Noord-holland	Huizen
2004	http://www.antonicknight.com/services/grades/Grades.asmx?WSDL	antonicknight.com	null	null	null	null	null	null	null	null
2005	http://www.asastudent.com/AsaStudentCampus/5031/Frontend.asmx?WSDL	asastudent.com	89.105.199.101	Netherlands	Europe	AS24875 Cleanport B.V.	51.97	6.3	Gelderland	Doetinchem
2006	http://shipfinder.bampro.nl/service/gpstrackingwebservice.asmx?WSDL	bampro.nl	31.200.209.172	Netherlands	Europe	null	52.22	6.9	Noord-holland	Amsterdam
2007	http://imac4ritz.cmd-heerlen.nl/services/test123.php?wsdl	cmd-heerlen.nl	87.233.1.87	Netherlands	Europe	AS15703 TrueServer BV AS number	52.35	4.92	Noord-holland	Amsterdam
2008	http://www.d2is.nl/SlideService.asmx?WSDL	d2is.nl	null	null	null	null	null	null	null	null
2009	http://www.dataaccess.nl/wk2006/footballpoolwebservice.wso?WSDL	dataaccess.nl	84.241.178.196	Netherlands	Europe	AS20847 IntroWeb Nederland BV, Hengelo (OV), The Netherlands	52.27	6.8	Overijssel	Hengelo
2010	http://www.dmcreseller.nl/callcenter/webservice/MYService.asmx?wsdl	dmcreseller.nl	213.207.96.77	Netherlands	Europe	AS9150 InterConnect Services BV	51.5857	6.0201	Noord-brabant	's-hertogenbosch
2011	http://test.dynapax.nl/index.asmx?wsdl	dynapax.nl	null	null	null	null	null	null	null	null
2012	http://webservice.globalsportsmedia.com/index.php?wsdl	globalsportsmedia.com	87.83.27.82	United Kingdom	Europe	AS4589 Easynet Global Services	51.45	-0.42	England	Feltham
2013	http://www.imperasoft.be/webservicegeneral.asmx?wsdl	imperasoft.be	77.94.248.199	Netherlands	Europe	AS21155 ProServe B.V. Networks	53.22	6.55	Groningen	Groningen
2014	http://www.kartpagina.nl/KPWebservice.asmx?wsdl	kartpagina.nl	77.94.248.253	Netherlands	Europe	AS21155 ProServe B.V. Networks	53.22	6.55	Groningen	Groningen
2015	http://wshc.libralab.nl/hc.asmx?WSDL	libralab.nl	82.201.100.166	Netherlands	Europe	AS15879 IS Interned Services BV Autonomous System	51.7862	4.4377	Noord-holland	Purmerend
2016	http://seadatanet.maris2.nl/ws/ws_edmo.asmx?wsdl	maris2.nl	212.189.40.84	Netherlands	Europe	AS12469 Infonet Netherlands Internet Services	52.3	4.87	Noord-holland	Amsterdam
2017	http://mds-cd.net/services/MDSFlashService?wsdl	mds-cd.net	213.206.102.201	Netherlands	Europe	AS12573 WideXS / ion-ip	52.35	4.92	Noord-holland	Amsterdam
2018	http://www.objectmap.nl/WebService/MyMapService.asmx?WSDL	objectmap.nl	85.17.170.28	Netherlands	Europe	AS16265 LEASEWEB LEASEWEB AS	52.35	4.92	Noord-holland	Amsterdam
2019	http://www.partypeeps2000.com/pp2g/userservice1.asmx?WSDL	partypeeps2000.com	213.163.83.245	Netherlands	Europe	AS49544 Interactive3D	51.92	4.5	Zuid-holland	Rotterdam
2020	http://www.pggmlevensloopcalculator.nl/CalculatorService.asmx?WSDL	pggmlevensloopcalculator.nl	null	null	null	null	null	null	null	null
2021	http://www.pp2g.com/pp2g/userservice1.asmx?WSDL	pp2g.com	213.163.83.245	Netherlands	Europe	AS49544 Interactive3D	51.92	4.5	Zuid-holland	Rotterdam
2022	http://www.simmetric.nl/Blogs/BlogService.asmx?WSDL	simmetric.nl	77.94.248.253	Netherlands	Europe	AS21155 ProServe B.V. Networks	53.22	6.55	Groningen	Groningen
2023	http://smellinckx.be/Webservices/Smellinckx.asmx?WSDL	smellinckx.be	77.94.248.197	Netherlands	Europe	AS21155 ProServe B.V. Networks	53.22	6.55	Groningen	Groningen
2024	http://12use.stoas.nl/12Use-WS/12/12UseSOAPServices.asmx?WSDL	stoas.nl	213.136.6.104	Netherlands	Europe	AS12859 BIT BV	52.0833	4.3	Gelderland	Ede
2025	http://www.sukelluskohteet.com/soap-server.php?wsdl	sukelluskohteet.com	null	null	null	null	null	null	null	null
2026	http://demo.totalweb.nl/DVService/DVService.asmx?WSDL	totalweb.nl	81.93.54.74	Netherlands	Europe	AS25542 Denit Internet Services B.V.	52.35	4.92	Noord-holland	Amsterdam
2027	http://www.vedior.com/Custom/Services/JobSearchHelper.asmx?WSDL	vedior.com	212.83.216.177	Netherlands	Europe	AS9150 InterConnect Services BV	51.7	5.32	Noord-holland	Amsterdam
2028	http://api.veritate.net/axis/services/Version?wsdl	veritate.net	80.69.72.62	Netherlands	Europe	AS20857 TransIP BV	52.15	4.5	Noord-holland	Amsterdam
2029	http://lithp.websystems.nl/wsdl/hallo.wsdl	websystems.nl	195.190.0.39	Netherlands	Europe	AS15879 IS Interned Services BV Autonomous System	52.5	6.08	Noord-holland	Purmerend
2030	http://desktop.zoekwekker.nl/DesktopSearchService.asmx?WSDL	zoekwekker.nl	193.93.173.155	Netherlands	Europe	AS39700 Serverius AS	52.5	6.08	Noord-holland	Haarlem
2031	http://www.kinetics.co.nz/_vti_bin/BusinessDataCatalog.asmx?wsdl	kinetics.co.nz	116.199.216.100	New Zealand	Oceania	AS55454 Business Online Ltd	-36.87	174.77	Auckland	Auckland
2032	http://www.kinetics.co.nz/_vti_bin/People.asmx?wsdl	kinetics.co.nz	116.199.216.100	New Zealand	Oceania	AS55454 Business Online Ltd	-36.87	174.77	Auckland	Auckland
2033	http://www.kinetics.co.nz/_vti_bin/Authentication.asmx?wsdl	kinetics.co.nz	116.199.216.100	New Zealand	Oceania	AS55454 Business Online Ltd	-36.87	174.77	Auckland	Auckland
2034	http://www.wssdemo.com/_vti_bin/SharepointEmailWS.asmx?wsdl	wssdemo.com	null	null	null	null	null	null	null	null
2035	http://www.wssdemo.com/_vti_bin/BusinessDataCatalog.asmx?wsdl	wssdemo.com	null	null	null	null	null	null	null	null
2036	http://www.wssdemo.com/_vti_bin/People.asmx?wsdl	wssdemo.com	null	null	null	null	null	null	null	null
2037	http://www.wssdemo.com/_vti_bin/Authentication.asmx?wsdl	wssdemo.com	null	null	null	null	null	null	null	null
2038	http://www.chandima.net/_vti_bin/People.asmx?wsdl	chandima.net	null	null	null	null	null	null	null	null
2039	http://www.chandima.net/_vti_bin/Authentication.asmx?wsdl	chandima.net	null	null	null	null	null	null	null	null
2040	http://dcregistry.natlib.govt.nz/axis/services/recycleLog?wsdl	natlib.govt.nz	192.122.171.222	New Zealand	Oceania	AS9338 National Library of New Zealand	-41	174	-	-
2041	http://dcregistry.natlib.govt.nz/axis/services/itemDetail?wsdl	natlib.govt.nz	192.122.171.222	New Zealand	Oceania	AS9338 National Library of New Zealand	-41	174	-	-
2042	http://dcregistry.natlib.govt.nz/axis/services/vocabularyTermsSummary?wsdl	natlib.govt.nz	192.122.171.222	New Zealand	Oceania	AS9338 National Library of New Zealand	-41	174	-	-
2043	http://dcregistry.natlib.govt.nz/axis/services/elementSummary?wsdl	natlib.govt.nz	192.122.171.222	New Zealand	Oceania	AS9338 National Library of New Zealand	-41	174	-	-
2044	http://dcregistry.natlib.govt.nz/axis/services/refinementsSummary?wsdl	natlib.govt.nz	192.122.171.222	New Zealand	Oceania	AS9338 National Library of New Zealand	-41	174	-	-
2045	http://dcregistry.natlib.govt.nz/axis/services/termUpdates?wsdl	natlib.govt.nz	192.122.171.222	New Zealand	Oceania	AS9338 National Library of New Zealand	-41	174	-	-
2046	http://dcregistry.natlib.govt.nz/axis/services/languagesSummary?wsdl	natlib.govt.nz	192.122.171.222	New Zealand	Oceania	AS9338 National Library of New Zealand	-41	174	-	-
2047	http://dcregistry.natlib.govt.nz/axis/services/Version?wsdl	natlib.govt.nz	192.122.171.222	New Zealand	Oceania	AS9338 National Library of New Zealand	-41	174	-	-
2048	http://dcregistry.natlib.govt.nz/axis/services/encodingSchemesSummary?wsdl	natlib.govt.nz	192.122.171.222	New Zealand	Oceania	AS9338 National Library of New Zealand	-41	174	-	-
2049	http://service.bulletinconnect.net/services/BulletinClient?wsdl	bulletinconnect.net	219.88.240.75	New Zealand	Oceania	AS17746 Orcon Internet	-36.87	174.77	Bay Of Plenty	Tauranga
2050	http://ws.eoddata.com/endofday.asmx?WSDL	eoddata.com	216.19.206.207	United States	North America	AS5784 Getnet International	33.4481	-112.0732	Arizona	Phoenix
2051	http://ws.eoddata.com/Customers.asmx?WSDL	eoddata.com	216.19.206.207	United States	North America	AS5784 Getnet International	33.4481	-112.0732	Arizona	Phoenix
2052	http://ws.eoddata.com/Services.asmx?WSDL	eoddata.com	216.19.206.207	United States	North America	AS5784 Getnet International	33.4481	-112.0732	Arizona	Phoenix
2053	http://www.securelink.co.nz/errorloggerdynamo/WebServices/WSFeedback.asmx?WSDL	securelink.co.nz	202.0.37.102	New Zealand	Oceania	AS4768 TelstraClear Ltd	-43.53	172.63	Wellington	Wellington
2054	http://www.securelink.co.nz/errorloggerdynamo/WebServices/WSError.asmx?WSDL	securelink.co.nz	202.0.37.102	New Zealand	Oceania	AS4768 TelstraClear Ltd	-43.53	172.63	Wellington	Wellington
2055	http://www.champions.co.nz/shop/products2.asmx?WSDL	champions.co.nz	202.124.99.34	New Zealand	Oceania	AS23655 Snap Internet Limited	-43.53	172.63	Canterbury	Christchurch
2056	http://www.craggyrange.co.nz/service.asmx?wsdl	craggyrange.co.nz	119.47.125.181	New Zealand	Oceania	AS45459 Web Drive Limited	-36.87	174.77	Auckland	Auckland
2057	http://www.elba.co.nz/services/product.cfc?wsdl	elba.co.nz	202.12.105.27	New Zealand	Oceania	AS2687 AT&T Global Network Services - AP	-36.87	174.77	Auckland	Auckland
2058	http://www.goingtothegame.co.nz/AffiliateServices.asmx?wsdl	goingtothegame.co.nz	null	null	null	null	null	null	null	null
2059	http://andrewsimpson.harcourts.com.au/Controls/Autocomplete.asmx?WSDL	harcourts.com.au	103.20.88.1	New Zealand	Oceania	null	-43.53	172.63	Canterbury	Christchurch
2060	http://pwlcentral.co.nz/onlineorder.asmx?WSDL	pwlcentral.co.nz	210.54.238.234	New Zealand	Oceania	AS4771 Netgate	-36.87	174.77	Auckland	Auckland
2061	http://services.rightaddress.co.nz/rightaddress.asmx?wsdl	rightaddress.co.nz	202.89.55.103	New Zealand	Oceania	AS9889 Auckland	-40.913513	174.023438	Auckland	Auckland
2062	http://www.russellhall.com.au/Controls/Autocomplete.asmx?WSDL	russellhall.com.au	202.91.7.245	Australia	Oceania	AS17477 Macquarie Telecom	-37.85	145.22	Victoria	Wantirna
2063	http://www.smirk.co.nz/bizsoap.asmx?WSDL	smirk.co.nz	null	null	null	null	null	null	null	null
2064	http://youtxt.co.nz/CoreServices.asmx?wsdl	youtxt.co.nz	202.89.45.211	New Zealand	Oceania	AS9889 Auckland	-40.913513	174.023438	Auckland	Auckland
2065	http://www.nybydel.no/_vti_bin/People.asmx?wsdl	nybydel.no	80.232.122.94	Norway	Europe	AS3292 TDC Data Networks	59.92	10.75	Oslo	Oslo
2066	http://www.nybydel.no/_vti_bin/Authentication.asmx?wsdl	nybydel.no	80.232.122.94	Norway	Europe	AS3292 TDC Data Networks	59.92	10.75	Oslo	Oslo
2067	http://www.selvaag.no/_vti_bin/People.asmx?wsdl	selvaag.no	80.232.122.94	Norway	Europe	AS3292 TDC Data Networks	59.92	10.75	Oslo	Oslo
2068	http://www.selvaag.no/_vti_bin/Authentication.asmx?wsdl	selvaag.no	80.232.122.94	Norway	Europe	AS3292 TDC Data Networks	59.92	10.75	Oslo	Oslo
2069	http://prosjekter.selvaagpluss.no/_vti_bin/Authentication.asmx?wsdl	selvaagpluss.no	62.148.57.70	Norway	Europe	AS13243 ErgoGroup AS	59.92	10.75	Nord-trondelag	Steinkjer
2070	http://prosjekter.selvaagpluss.no/Alfadelsol/_vti_bin/People.asmx?wsdl	selvaagpluss.no	62.148.57.70	Norway	Europe	AS13243 ErgoGroup AS	59.92	10.75	Nord-trondelag	Steinkjer
2071	http://www.vintervoll.no/_vti_bin/SharepointEmailWS.asmx?wsdl	vintervoll.no	194.63.248.47	Norway	Europe	AS12996 Domeneshop AS	59.92	10.75	Oslo	Oslo
2072	http://www.vintervoll.no/_vti_bin/Authentication.asmx?wsdl	vintervoll.no	194.63.248.47	Norway	Europe	AS12996 Domeneshop AS	59.92	10.75	Oslo	Oslo
2073	http://www.vintervoll.no/_vti_bin/People.asmx?wsdl	vintervoll.no	194.63.248.47	Norway	Europe	AS12996 Domeneshop AS	59.92	10.75	Oslo	Oslo
2074	http://api.bioinfo.no/wsdl/ELMInstanceMapper.wsdl	bioinfo.no	129.177.120.172	Norway	Europe	AS224 UNINETT, The Norwegian University & Research Network	60.39	5.32	Hordaland	Bergen
2075	http://api.bioinfo.no/wsdl/ELMMatcher.wsdl	bioinfo.no	129.177.120.172	Norway	Europe	AS224 UNINETT, The Norwegian University & Research Network	60.39	5.32	Hordaland	Bergen
2076	http://api.legiomedia.com/Products.asmx?WSDL	legiomedia.com	216.121.88.36	United States	North America	AS26228 ServePath, LLC	37.7753	-122.4186	California	San Francisco
2077	http://api.legiomedia.com/Users.asmx?WSDL	legiomedia.com	216.121.88.36	United States	North America	AS26228 ServePath, LLC	37.7753	-122.4186	California	San Francisco
2078	http://api.legiomedia.com/Content.asmx?WSDL	legiomedia.com	216.121.88.36	United States	North America	AS26228 ServePath, LLC	37.7753	-122.4186	California	San Francisco
2079	http://api.legiomedia.com/Service1.asmx?WSDL	legiomedia.com	216.121.88.36	United States	North America	AS26228 ServePath, LLC	37.7753	-122.4186	California	San Francisco
2080	http://api.legiomedia.com/membermanager.asmx?WSDL	legiomedia.com	216.121.88.36	United States	North America	AS26228 ServePath, LLC	37.7753	-122.4186	California	San Francisco
2081	http://www.serverside.no/webservices/Currency/Currency.asmx?WSDL	serverside.no	81.27.45.29	Norway	Europe	AS8542 BKK Marked AS	60.39	5.32	Hordaland	Bergen
2082	http://www.serverside.no/webservices/Stock/Stock.asmx?WSDL	serverside.no	81.27.45.29	Norway	Europe	AS8542 BKK Marked AS	60.39	5.32	Hordaland	Bergen
2083	http://www.serverside.no/webservices/Google/Google.asmx?WSDL	serverside.no	81.27.45.29	Norway	Europe	AS8542 BKK Marked AS	60.39	5.32	Hordaland	Bergen
2084	http://www.serverside.no/webservices/ZipCode/ZipCode.asmx?WSDL	serverside.no	81.27.45.29	Norway	Europe	AS8542 BKK Marked AS	60.39	5.32	Hordaland	Bergen
2085	http://webservices.serverside.no/BrReg/BrReg.asmx?WSDL	serverside.no	81.27.45.29	Norway	Europe	AS8542 BKK Marked AS	60.39	5.32	Hordaland	Bergen
2086	http://www.terra.no/_vti_bin/SpellCheck.asmx?wsdl	terra.no	94.246.120.159	Sweden	Europe	AS12552 IP-Only Telecommunication Networks AB	55.6	13	Oslo	Oslo
2087	http://www.langlo.no/Services/SearchService.asmx?WSDL	langlo.no	81.26.52.50	Norway	Europe	AS43200 PC Support AS	62.366667	6.633333	More Og Romsdal	Sykkylven
2088	http://www.langlo.no/Services/ProductService.asmx?WSDL	langlo.no	81.26.52.50	Norway	Europe	AS43200 PC Support AS	62.366667	6.633333	More Og Romsdal	Sykkylven
2089	http://www.langlo.no/PhotoCatalogService.asmx?WSDL	langlo.no	81.26.52.50	Norway	Europe	AS43200 PC Support AS	62.366667	6.633333	More Og Romsdal	Sykkylven
2090	http://ksms.webservice.keyteq.no/wappush.php?wsdl	keyteq.no	85.200.218.2	Norway	Europe	AS8542 BKK Marked AS	60.39	5.32	Hordaland	Bergen
2091	http://ams.smsc.vianett.no/v3/cpa/cpawebservice.asmx?WSDL	vianett.no	193.142.108.196	Norway	Europe	AS3307 BaneTele AS (formerly Enitel), Norway	59.44	10.67	Oslo	Oslo
2092	http://extra.vianett.no/webservices/vianett_sms_service/SMS_Service.asmx?WSDL	vianett.no	193.142.108.196	Norway	Europe	AS3307 BaneTele AS (formerly Enitel), Norway	59.44	10.67	Oslo	Oslo
2093	http://artskart.artsdatabanken.no/AJAXWS/NavnSok.asmx?WSDL	artsdatabanken.no	129.241.18.166	Norway	Europe	AS224 UNINETT, The Norwegian University & Research Network	63.42	10.42	Sor-trondelag	Trondheim
2094	http://donau.hiof.no/borres/dn/service1/ServiceSonette.asmx?WSDL	hiof.no	158.39.172.229	Norway	Europe	AS224 UNINETT, The Norwegian University & Research Network	63.42	10.42	More Og Romsdal	Molde
2095	http://dom6utv.item.no/Develop/beate/nummernd7.nsf/mywebservice?wsdl	item.no	77.88.106.162	Norway	Europe	AS41572 Hafslund Telekom Nettjenester AS	59.92	10.75	Oslo	Oslo
2096	http://www.item.no/ws/nummernd7.nsf/itemNumber?WSDL	item.no	77.88.106.162	Norway	Europe	AS41572 Hafslund Telekom Nettjenester AS	59.92	10.75	Oslo	Oslo
2097	http://kragstad.com/WebServices/SearchCard.asmx?WSDL	kragstad.com	213.188.134.201	Norway	Europe	AS12994 Active ISP AS	59.92	10.75	Oslo	Oslo
2098	http://www11.nrk.no/urort/_websvc/TagCompletionWebService.asmx?WSDL	nrk.no	160.68.205.231	Norway	Europe	AS21293 NRK Autonomous System	59.92	10.75	Oslo	Oslo
2099	http://www11.nrk.no/urort/_websvc/Authentication.asmx?WSDL	nrk.no	160.68.205.231	Norway	Europe	AS21293 NRK Autonomous System	59.92	10.75	Oslo	Oslo
2100	http://pollenvarslingen.no/webservice/varsel.asmx?WSDL	pollenvarslingen.no	128.39.104.113	Norway	Europe	AS224 UNINETT, The Norwegian University & Research Network	63.42	10.42	Oslo	Oslo
2101	http://xml.pollenvarslingen.no/pollenvarsel.asmx?WSDL	pollenvarslingen.no	128.39.104.113	Norway	Europe	AS224 UNINETT, The Norwegian University & Research Network	63.42	10.42	Oslo	Oslo
2102	http://www.audnedal.kommune.no/Layout/Controls/GlobalSearchService.asmx?WSDL	audnedal.kommune.no	159.171.96.190	Norway	Europe	AS3292 TDC Data Networks	58.46	8.77	Aust-agder	Arendal
2103	http://ferieogfritid.sas.no/GO/WebService/ContentServices_white.asmx?wsdl	basefarm.net	null	null	null	null	null	null	null	null
2104	http://ebs.be.no/services/Integration?Wsdl	be.no	193.69.20.101	Norway	Europe	AS2116 Ventelo	59.9	10.63	Oslo	Oslo
2105	http://www.bowling.no/soap/orgdb.wsdl	bowling.no	178.79.163.216	United Kingdom	Europe	AS15830 TELECITYGROUP INTERNATIONAL LIMITED	55.07	-4.15	Scotland	Galloway
2106	http://connectorretail.com/wsdrm/service.asmx?wsdl	connectorretail.com	88.87.56.30	Norway	Europe	AS31283 FastHost AS - Norwegian based ISP	59.92	10.75	Oslo	Oslo
2107	http://elearn.datapower.no/fag/scormapi.asmx?WSDL	datapower.no	178.164.2.153	Norway	Europe	AS34087 NTE Bredband, Norway	63.42	10.42	Nord-trondelag	Steinkjer
2108	http://projects.dnv.com/reference_data/RD4Browser/RD4WebServices.asmx?WSDL	dnv.com	193.212.132.124	Norway	Europe	AS2119 T.net	59.9	10.63	Akershus	Asker
2109	http://www.eidsvoll.kommune.no/Layout/Controls/GlobalSearchService.asmx?WSDL	eidsvoll.kommune.no	194.60.75.50	Norway	Europe	AS42022 Digitale Gardermoen IKS	60.22	11.1	Akershus	Bjorkelangen
2110	http://webservices.eschenker.no/PublicMethodes.asmx?WSDL	eschenker.no	null	null	null	null	null	null	null	null
2111	http://www.exerto.no/Flash.asmx?wsdl	exerto.no	193.30.0.135	Norway	Europe	AS25351 Broadnet Norge AS, Oslo, Norway	59.92	10.75	Oslo	Oslo
2112	http://services.ifd-library.org/api/2.0?wsdl	ifd-library.org	69.27.117.7	Canada	North America	AS20218 BlackSun Inc.	52.13	-106.67	Saskatchewan	Saskatoon
2113	http://inview.no/Service.asmx?WSDL	inview.no	83.143.81.102	Norway	Europe	AS34989 ServeTheWorld AS - ISP Norway	59.92	10.75	Oslo	Oslo
2114	http://www.justervesenet.no/Layout/Controls/GlobalSearchService.asmx?WSDL	justervesenet.no	77.40.226.114	Norway	Europe	AS5381 PowerTech Information Systems AS	59.6817	10.5247	Oslo	Oslo
2115	http://kurl.no/ws/index.php?wsdl	kurl.no	129.241.61.61	Norway	Europe	AS224 UNINETT, The Norwegian University & Research Network	63.42	10.42	Sor-trondelag	Trondheim
2116	http://www.livsit.no/service.asmx?wsdl	livsit.no	93.94.10.8	Norway	Europe	AS6829 Sogn og Fjordane fylke	60.3	10.42	Sogn Og Fjordane	Hermansverk
2117	http://www.lyngdal.kommune.no/Layout/Controls/GlobalSearchService.asmx?WSDL	lyngdal.kommune.no	159.171.96.190	Norway	Europe	AS3292 TDC Data Networks	58.46	8.77	Aust-agder	Arendal
2118	http://www.nasjonaltjenestekatalog.no/ntkws12/abnsvc?WSDL	nasjonaltjenestekatalog.no	195.159.101.192	Norway	Europe	AS5381 PowerTech Information Systems AS	59.92	10.75	Oslo	Oslo
2119	http://norwegianmafia.no/api/v1.0/norwegianmafia.asmx?WSDL	norwegianmafia.no	176.111.193.56	Norway	Europe	null	59.92	10.75	Oslo	Oslo
2120	http://procdev.com/zcalcs/zcalcsvc.asmx?WSDL	procdev.com	85.252.49.31	Norway	Europe	AS3307 BaneTele AS (formerly Enitel), Norway	59.9	10.63	Vestfold	Tonsberg
2121	http://www.sd.no/webservices/onixclws/Query.asmx?WSDL	sd.no	195.159.172.111	Norway	Europe	AS5381 PowerTech Information Systems AS	59.92	10.75	Oslo	Oslo
2122	http://www.tjenestekatalog.no/agent4/service?WSDL	tjenestekatalog.no	195.159.101.186	Norway	Europe	AS5381 PowerTech Information Systems AS	59.92	10.75	Oslo	Oslo
2123	http://www.msm.gov.om/msmwebservices/marketwatch.asmx?wsdl	msm.gov.om	82.178.29.19	Oman	Middle East	AS28885 OmanTel NAP	23.6133	58.5933	Masqat	Muscat
2124	http://msm.gov.om/ws/MarketSummaryData.asmx?wsdl	msm.gov.om	82.178.29.19	Oman	Middle East	AS28885 OmanTel NAP	23.6133	58.5933	Masqat	Muscat
2125	http://msm.gov.om/ws/TickerData.asmx?WSDL	msm.gov.om	82.178.29.19	Oman	Middle East	AS28885 OmanTel NAP	23.6133	58.5933	Masqat	Muscat
2126	http://201.230.192.40/swperu/edsservice.asmx?WSDL	201.230.192.40	201.230.192.40	Peru	South America	AS6147 Telefonica del Peru S.A.A.	-12.05	-77.05	Lima	Lima
2127	http://www.coes.org.pe/wsDespacho/wsDespacho.asmx?WSDL	coes.org.pe	190.81.112.156	Peru	South America	AS12252 Telmex Peru S.A.	-12.05	-77.05	Provincia De Lima	Lima
2128	http://www.infocajacentral.com/AppBnetEC1/Service1.asmx?WSDL	infocajacentral.com	190.81.174.51	Peru	South America	AS12252 Telmex Peru S.A.	-12.05	-77.05	Provincia De Lima	Lima
2129	http://58.69.188.58:8181/WebService/srvcAcknowledgement.asmx?WSDL	58.69.188.58	58.69.188.58	Philippines	Asia	AS9299 Philippine Long Distance Telephone Company	14.57	121.03	Manila	Makati
2130	http://58.69.188.58:8181/WebService/srvcWorkstationConfiguration.asmx?WSDL	58.69.188.58	58.69.188.58	Philippines	Asia	AS9299 Philippine Long Distance Telephone Company	14.57	121.03	Manila	Makati
2131	http://58.69.188.58:8181/WebService/srvcRentableTypes.asmx?WSDL	58.69.188.58	58.69.188.58	Philippines	Asia	AS9299 Philippine Long Distance Telephone Company	14.57	121.03	Manila	Makati
2132	http://58.69.188.58:8181/WebService/srvcRetailsAndRentalsGroup.asmx?WSDL	58.69.188.58	58.69.188.58	Philippines	Asia	AS9299 Philippine Long Distance Telephone Company	14.57	121.03	Manila	Makati
2133	http://58.69.188.58:8181/WebService/srvcPosition.asmx?WSDL	58.69.188.58	58.69.188.58	Philippines	Asia	AS9299 Philippine Long Distance Telephone Company	14.57	121.03	Manila	Makati
2134	http://58.69.188.58:8181/WebService/srvcRetailsAndRentals.asmx?WSDL	58.69.188.58	58.69.188.58	Philippines	Asia	AS9299 Philippine Long Distance Telephone Company	14.57	121.03	Manila	Makati
